Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Average_close,Moving_Average,RSI alpha=0.5,Median,Signal_by_High_Low_3.0%,Signal_by_Close_3.0%
2024-01-26 09:30:00-05:00,194.27000427246094,194.75999450683594,193.75,194.68499755859375,8196843,0.0,0.0,193.8823013305664,194.269921875,78.68188357547585,194.25499725341797,,
2024-01-26 10:30:00-05:00,194.69000244140625,194.7449951171875,194.36000061035156,194.38999938964844,3865162,0.0,0.0,194.5374984741211,194.20592041015624,46.69219505268786,194.55249786376953,,
2024-01-26 11:30:00-05:00,194.39999389648438,194.47500610351562,193.60000610351562,193.72000122070312,3732100,0.0,0.0,194.5374984741211,194.1677001953125,16.401649839164993,194.03750610351562,,
2024-01-26 12:30:00-05:00,193.70010375976562,193.7100067138672,192.27000427246094,192.66000366210938,6154152,0.0,0.0,193.19000244140625,193.9290008544922,5.372845795187833,192.99000549316406,,
2024-01-26 13:30:00-05:00,192.66000366210938,192.72999572753906,192.27000427246094,192.47509765625,3375089,0.0,0.0,193.19000244140625,193.58601989746094,4.351912842576086,192.5,,
2024-01-26 14:30:00-05:00,192.47999572753906,192.97500610351562,192.33999633789062,192.4250030517578,3467304,0.0,0.0,192.4500503540039,193.13402099609374,3.945671854594321,192.65750122070312,,
2024-01-26 15:30:00-05:00,192.4250030517578,192.58999633789062,191.94000244140625,192.3699951171875,6951830,0.0,0.0,192.4500503540039,192.73002014160156,3.274398427268066,192.26499938964844,,
2024-01-29 09:30:00-05:00,192.00999450683594,192.17799377441406,189.5800018310547,190.8699951171875,11790966,0.0,0.0,192.4500503540039,192.16001892089844,0.31856995889486195,190.87899780273438,,
2024-01-29 10:30:00-05:00,190.8699951171875,191.14999389648438,190.40499877929688,190.69000244140625,4793101,0.0,0.0,190.77999877929688,191.76601867675782,0.2618437793492166,190.77749633789062,,
2024-01-29 11:30:00-05:00,190.68499755859375,191.13890075683594,190.39999389648438,191.02999877929688,4112191,0.0,0.0,190.77999877929688,191.47699890136718,40.37332554533075,190.76944732666016,,
2024-01-29 12:30:00-05:00,191.03500366210938,191.2899932861328,190.77999877929688,191.25,2704473,0.0,0.0,191.13999938964844,191.24199829101562,60.78381933664095,191.03499603271484,,
2024-01-29 13:30:00-05:00,191.25999450683594,191.6199951171875,191.2100067138672,191.53500366210938,3065266,0.0,0.0,191.13999938964844,191.075,79.21646526179703,191.41500091552734,,
2024-01-29 14:30:00-05:00,191.5355987548828,192.1999969482422,191.27999877929688,191.93499755859375,5766967,0.0,0.0,191.73500061035156,191.28800048828126,91.03901390085657,191.73999786376953,,
2024-01-29 15:30:00-05:00,191.93499755859375,192.10499572753906,191.38999938964844,191.77999877929688,5062975,0.0,0.0,191.73500061035156,191.50599975585936,63.18398470228511,191.74749755859375,,
2024-01-30 09:30:00-05:00,190.94000244140625,191.8000030517578,189.4600067138672,189.9499969482422,10879513,0.0,0.0,191.73500061035156,191.28999938964844,7.682076064739873,190.6300048828125,,
2024-01-30 10:30:00-05:00,189.92999267578125,190.25,187.86500549316406,188.6531982421875,12493978,0.0,0.0,189.30159759521484,190.77063903808593,3.421936211851416,189.05750274658203,,
2024-01-30 11:30:00-05:00,188.65499877929688,188.94000244140625,188.22999572753906,188.41000366210938,4796471,0.0,0.0,189.30159759521484,190.14563903808593,2.8327362471298474,188.58499908447266,,
2024-01-30 12:30:00-05:00,188.39999389648438,188.57000732421875,187.67999267578125,188.56399536132812,4738358,0.0,0.0,188.48699951171875,189.4714385986328,20.22746335198711,188.125,,
2024-01-30 13:30:00-05:00,188.55999755859375,188.639892578125,187.47000122070312,187.84500122070312,4840030,0.0,0.0,188.48699951171875,188.68443908691407,7.571037495611195,188.05494689941406,,
2024-01-30 14:30:00-05:00,187.84500122070312,188.27999877929688,187.77000427246094,188.07000732421875,4500321,0.0,0.0,187.95750427246094,188.30844116210938,33.581912657709864,188.0250015258789,,
2024-01-30 15:30:00-05:00,188.06500244140625,188.13999938964844,187.8000030517578,187.97999572753906,5122448,0.0,0.0,187.95750427246094,188.17380065917968,27.41034434861735,187.97000122070312,,
2024-01-31 09:30:00-05:00,187.0399932861328,187.09500122070312,184.7899932861328,185.01499938964844,12426052,0.0,0.0,187.95750427246094,187.4947998046875,2.0912340285601143,185.94249725341797,,
2024-01-31 10:30:00-05:00,185.02000427246094,185.8699951171875,184.89999389648438,185.7198944091797,5060007,0.0,0.0,185.36744689941406,186.9259796142578,31.970097534374904,185.38499450683594,,
2024-01-31 11:30:00-05:00,185.72000122070312,186.11000061035156,185.4199981689453,186.08999633789062,3731068,0.0,0.0,185.36744689941406,186.57497863769532,48.48002148243399,185.76499938964844,,
2024-01-31 12:30:00-05:00,186.0800018310547,186.44000244140625,185.8332977294922,186.16000366210938,3297036,0.0,0.0,186.125,186.19297790527344,52.812389455966425,186.13665008544922,,
2024-01-31 13:30:00-05:00,186.1699981689453,186.52999877929688,185.25999450683594,185.6699981689453,4331208,0.0,0.0,186.125,185.7309783935547,24.257418882747928,185.8949966430664,,
2024-01-31 14:30:00-05:00,185.6699981689453,186.94000244140625,185.03500366210938,185.52000427246094,6707892,0.0,0.0,185.59500122070312,185.83197937011718,18.224743480039827,185.9875030517578,,
2024-01-31 15:30:00-05:00,185.52000427246094,185.5886993408203,184.35000610351562,184.36000061035156,6428646,0.0,0.0,185.59500122070312,185.56000061035155,3.7602869094320432,184.96935272216797,,
2024-02-01 09:30:00-05:00,184.25,186.17999267578125,183.9600067138672,186.10499572753906,12493823,0.0,0.0,185.59500122070312,185.56300048828126,71.5926188489064,185.06999969482422,,
2024-02-01 10:30:00-05:00,186.1199951171875,186.30999755859375,185.2899932861328,185.39500427246094,5815982,0.0,0.0,185.75,185.41000061035157,45.49751588928533,185.79999542236328,,
2024-02-01 11:30:00-05:00,185.38999938964844,186.2949981689453,185.36000061035156,185.88999938964844,4622455,0.0,0.0,185.75,185.4540008544922,63.863512243915686,185.82749938964844,,
2024-02-01 12:30:00-05:00,185.88999938964844,186.44000244140625,185.57000732421875,185.72999572753906,4421852,0.0,0.0,185.80999755859375,185.49599914550782,52.4395630150015,186.0050048828125,,
2024-02-01 13:30:00-05:00,185.74000549316406,186.15499877929688,185.25999450683594,185.97500610351562,4416220,0.0,0.0,185.80999755859375,185.81900024414062,69.27288424417729,185.7074966430664,,
2024-02-01 14:30:00-05:00,185.9799041748047,186.8000030517578,185.881103515625,186.66000366210938,5947190,0.0,0.0,186.3175048828125,185.93000183105468,89.685626804849,186.3405532836914,,
2024-02-01 15:30:00-05:00,186.64999389648438,186.9499969482422,186.36000061035156,186.88999938964844,6843756,0.0,0.0,186.3175048828125,186.2290008544922,92.86749602171493,186.65499877929688,,
2024-02-02 09:30:00-05:00,180.4499969482422,184.1699981689453,180.0500030517578,183.31500244140625,35096943,0.0,0.0,186.3175048828125,185.71400146484376,8.769233545471227,182.11000061035156,,
2024-02-02 10:30:00-05:00,183.3300018310547,187.3300018310547,183.16000366210938,187.0,15943080,0.0,0.0,185.15750122070312,185.96800231933594,68.17760627802436,185.24500274658203,,
2024-02-02 11:30:00-05:00,187.00999450683594,187.10000610351562,185.8300018310547,187.02090454101562,8987019,0.0,0.0,185.15750122070312,186.17718200683595,68.4109927817171,186.46500396728516,,
2024-02-02 12:30:00-05:00,187.02999877929688,187.1199951171875,184.85400390625,186.03500366210938,8500269,0.0,0.0,186.5279541015625,186.05218200683595,40.43738165910454,185.98699951171875,,
2024-02-02 13:30:00-05:00,186.0399932861328,186.24000549316406,185.58999633789062,186.0800018310547,5735681,0.0,0.0,186.5279541015625,185.8901824951172,42.58063071837887,185.91500091552734,,
2024-02-02 14:30:00-05:00,186.08999633789062,187.07000732421875,186.0800018310547,186.72999572753906,7311261,0.0,0.0,186.40499877929688,186.57318115234375,71.84697110149708,186.57500457763672,,
2024-02-02 15:30:00-05:00,186.73500061035156,186.88999938964844,185.8300018310547,185.83999633789062,7701037,0.0,0.0,186.40499877929688,186.34118041992187,29.988829509252223,186.36000061035156,,
2024-02-05 09:30:00-05:00,187.125,188.36000061035156,185.83999633789062,186.6999969482422,21074171,0.0,0.0,186.40499877929688,186.2769989013672,67.06794465562348,187.0999984741211,,
2024-02-05 10:30:00-05:00,186.6699981689453,187.75999450683594,186.11000061035156,187.25,7579937,0.0,0.0,186.9749984741211,186.5199981689453,80.36744237614776,186.93499755859375,,
2024-02-05 11:30:00-05:00,187.25,188.49000549316406,187.2301025390625,188.42999267578125,6730072,0.0,0.0,186.9749984741211,186.98999633789063,92.81608286646407,187.86005401611328,,
2024-02-05 12:30:00-05:00,188.42999267578125,189.25,188.4199981689453,188.54010009765625,7252942,0.0,0.0,188.48504638671875,187.35201721191407,93.57623726637382,188.83499908447266,,
2024-02-05 13:30:00-05:00,188.54010009765625,189.02000427246094,188.38499450683594,188.46499633789062,4527382,0.0,0.0,188.48504638671875,187.87701721191405,81.77242111633953,188.70249938964844,,
2024-02-05 14:30:00-05:00,188.48699951171875,188.83999633789062,188.02999877929688,188.35000610351562,6093208,0.0,0.0,188.40750122070312,188.20701904296874,58.98755315230129,188.43499755859375,,
2024-02-05 15:30:00-05:00,188.33999633789062,188.4199981689453,187.63999938964844,187.6699981689453,5767234,0.0,0.0,188.40750122070312,188.2910186767578,13.732373736737724,188.02999877929688,,
2024-02-06 09:30:00-05:00,186.86000061035156,188.6300048828125,186.76950073242188,187.92999267578125,11081527,0.0,0.0,188.40750122070312,188.1910186767578,45.62949381463606,187.6997528076172,,
2024-02-06 10:30:00-05:00,187.91000366210938,188.86000061035156,187.27000427246094,188.81500244140625,6268747,0.0,0.0,188.37249755859375,188.24599914550782,84.54153157446376,188.06500244140625,,
2024-02-06 11:30:00-05:00,188.82000732421875,189.13999938964844,188.41000366210938,188.83999633789062,4757028,0.0,0.0,188.37249755859375,188.3209991455078,85.1421417804293,188.7750015258789,,
2024-02-06 12:30:00-05:00,188.83999633789062,189.0,188.42999267578125,188.88999938964844,3663298,0.0,0.0,188.86499786376953,188.4289978027344,87.14117523434619,188.71499633789062,,
2024-02-06 13:30:00-05:00,188.89500427246094,188.94000244140625,188.36109924316406,188.44850158691406,2989009,0.0,0.0,188.86499786376953,188.58469848632814,25.812819197340197,188.65055084228516,,
2024-02-06 14:30:00-05:00,188.4499969482422,188.6383056640625,188.22999572753906,188.35499572753906,3103015,0.0,0.0,188.40174865722656,188.6696990966797,19.884907132799523,188.43415069580078,,
2024-02-06 15:30:00-05:00,188.36000061035156,189.30999755859375,188.1699981689453,189.2899932861328,4836714,0.0,0.0,188.40174865722656,188.764697265625,85.67505663617948,188.73999786376953,,
2024-02-07 09:30:00-05:00,190.63999938964844,191.0500030517578,188.61000061035156,190.37100219726562,13070939,0.0,0.0,188.40174865722656,189.0708984375,95.05843954163606,189.8300018310547,,
2024-02-07 10:30:00-05:00,190.3800048828125,190.39999389648438,188.80599975585938,189.0749969482422,6941625,0.0,0.0,189.7229995727539,189.10789794921874,36.978648672845225,189.60299682617188,,
2024-02-07 11:30:00-05:00,189.0749969482422,189.27000427246094,188.80999755859375,188.9949951171875,4142050,0.0,0.0,189.7229995727539,189.21719665527343,34.38491444312835,189.04000091552734,,
2024-02-07 12:30:00-05:00,189.0,189.1750030517578,188.64999389648438,189.1199951171875,4225096,0.0,0.0,189.0574951171875,189.3701965332031,46.18127243962855,188.9124984741211,,
2024-02-07 13:30:00-05:00,189.1300048828125,189.2949981689453,188.86000061035156,188.97340393066406,3634993,0.0,0.0,189.0574951171875,189.30687866210937,32.48383372113293,189.07749938964844,,
2024-02-07 14:30:00-05:00,188.97999572753906,189.41000366210938,188.88999938964844,189.1750030517578,4428203,0.0,0.0,189.07420349121094,189.06767883300782,62.81742011791659,189.1500015258789,,
2024-02-07 15:30:00-05:00,189.1750030517578,189.4199981689453,188.93499755859375,189.41000366210938,5356489,0.0,0.0,189.07420349121094,189.13468017578126,81.8394173936939,189.17749786376953,,
2024-02-08 09:30:00-05:00,189.38499450683594,189.53500366210938,187.77000427246094,187.79640197753906,9404735,0.0,0.0,189.07420349121094,188.89496154785155,10.197490690444013,188.65250396728516,,
2024-02-08 10:30:00-05:00,187.8000030517578,188.22000122070312,187.35000610351562,188.0050048828125,5999088,0.0,0.0,187.90070343017578,188.67196350097657,26.771851578211837,187.78500366210938,,
2024-02-08 11:30:00-05:00,187.99070739746094,188.7198944091797,187.93499755859375,188.6999969482422,3704042,0.0,0.0,187.90070343017578,188.61728210449218,67.15945836754965,188.32744598388672,,
2024-02-08 12:30:00-05:00,188.70899963378906,188.75,188.0,188.22999572753906,3684608,0.0,0.0,188.46499633789062,188.42828063964845,38.465495472698905,188.375,,
2024-02-08 13:30:00-05:00,188.22999572753906,188.35000610351562,187.99000549316406,188.02000427246094,2950677,0.0,0.0,188.46499633789062,188.15028076171876,27.83759121892448,188.17000579833984,,
2024-02-08 14:30:00-05:00,188.01499938964844,188.44500732421875,187.99000549316406,188.33999633789062,3130920,0.0,0.0,188.18000030517578,188.25899963378907,60.82519328851896,188.2175064086914,,
2024-02-08 15:30:00-05:00,188.35499572753906,188.4199981689453,188.07000732421875,188.33999633789062,4392367,0.0,0.0,188.18000030517578,188.32599792480468,60.82519328851896,188.24500274658203,,
2024-02-09 09:30:00-05:00,188.64999389648438,188.92999267578125,188.0,188.49000549316406,7269191,0.24,0.0,188.18000030517578,188.28399963378905,78.90643514201186,188.46499633789062,,
2024-02-09 10:30:00-05:00,188.49000549316406,189.86000061035156,188.39999389648438,189.58580017089844,7262095,0.0,0.0,189.03790283203125,188.55516052246094,97.27584183320685,189.12999725341797,,
2024-02-09 11:30:00-05:00,189.58839416503906,189.99000549316406,189.10009765625,189.33999633789062,5933174,0.0,0.0,189.03790283203125,188.81915893554688,69.94779310809392,189.54505157470703,,
2024-02-09 12:30:00-05:00,189.3350067138672,189.67999267578125,189.14999389648438,189.4700927734375,3946336,0.0,0.0,189.40504455566406,189.04517822265626,76.8362168934961,189.4149932861328,,
2024-02-09 13:30:00-05:00,189.47999572753906,189.52999877929688,188.6999969482422,188.85000610351562,3957939,0.0,0.0,189.40504455566406,189.14718017578124,24.12405642790512,189.11499786376953,,
2024-02-09 14:30:00-05:00,188.8406982421875,189.02999877929688,188.56500244140625,188.80999755859375,3908875,0.0,0.0,188.8300018310547,189.2111785888672,22.162113480166735,188.79750061035156,,
2024-02-09 15:30:00-05:00,188.80999755859375,188.91000366210938,188.57000732421875,188.82000732421875,4247081,0.0,0.0,188.8300018310547,189.05802001953126,25.20583492880547,188.74000549316406,,
2024-02-12 09:30:00-05:00,188.4149932861328,188.6699981689453,187.44000244140625,187.46859741210938,9188512,0.0,0.0,188.8300018310547,188.683740234375,2.180696348801565,188.05500030517578,,
2024-02-12 10:30:00-05:00,187.47000122070312,188.05999755859375,187.38009643554688,187.99000549316406,5040878,0.0,0.0,187.72930145263672,188.38772277832032,42.62429835617649,187.7200469970703,,
2024-02-12 11:30:00-05:00,187.99000549316406,188.17999267578125,187.6999969482422,187.86500549316406,3034871,0.0,0.0,187.72930145263672,188.19072265625,35.57247269839363,187.93999481201172,,
2024-02-12 12:30:00-05:00,187.8603057861328,188.3699951171875,187.86019897460938,187.97500610351562,3095209,0.0,0.0,187.92000579833984,188.0237243652344,50.101768217487304,188.11509704589844,,
2024-02-12 13:30:00-05:00,187.97500610351562,188.1096954345703,187.41000366210938,187.4499969482422,3735143,0.0,0.0,187.92000579833984,187.74972229003907,15.891917651472893,187.75984954833984,,
2024-02-12 14:30:00-05:00,187.44500732421875,187.5,186.7899932861328,187.11000061035156,3698293,0.0,0.0,187.27999877929688,187.6780029296875,8.433530695166978,187.1449966430664,,
2024-02-12 15:30:00-05:00,187.10890197753906,187.4499969482422,186.8800048828125,187.17999267578125,4927400,0.0,0.0,187.27999877929688,187.51600036621093,23.261637321374437,187.16500091552734,,
2024-02-13 09:30:00-05:00,185.77000427246094,186.2100067138672,184.17999267578125,185.47079467773438,13054284,0.0,0.0,187.27999877929688,187.037158203125,2.6110202511516736,185.19499969482422,,
2024-02-13 10:30:00-05:00,185.4799041748047,186.11990356445312,185.36000061035156,185.61000061035156,5752805,0.0,0.0,185.54039764404297,186.56415710449218,14.91488894651562,185.73995208740234,,
2024-02-13 11:30:00-05:00,185.59500122070312,185.73939514160156,185.25160217285156,185.47500610351562,3585593,0.0,0.0,185.54039764404297,186.16915893554688,11.979536605834463,185.49549865722656,,
2024-02-13 12:30:00-05:00,185.47999572753906,185.77000427246094,185.11000061035156,185.2949981689453,3022354,0.0,0.0,185.38500213623047,185.80615844726563,7.856140825279621,185.44000244140625,,
2024-02-13 13:30:00-05:00,185.2899932861328,185.3800048828125,184.19000244140625,184.28500366210938,4531260,0.0,0.0,185.38500213623047,185.22716064453124,1.6156473469804997,184.78500366210938,,
2024-02-13 14:30:00-05:00,184.27999877929688,184.59500122070312,183.51280212402344,183.7299041748047,5652730,0.0,0.0,184.00745391845703,184.8789825439453,0.8625271835048612,184.05390167236328,,
2024-02-13 15:30:00-05:00,183.72500610351562,185.1999969482422,183.69000244140625,185.02999877929688,7155981,0.0,0.0,184.00745391845703,184.7629821777344,68.85890155055662,184.44499969482422,,
